,id,Total Users,Engagement Level,DAU/MAU,Active,Notification Level,Time Per User Level,Active User Level,Login Ratio Level,Login Level,state,join_date,staffed_beds,number_discharges,est_ED_visits,average_LOS,LWBS_rate,region,geographic_classification,hospital_type,firm_type
1728,051c88f9-f3ca-4677-b652-e9e844a1d188,0,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/18/2018,330.0,15921.0,195363.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
1729,051c88f9-f3ca-4677-b652-e9e844a1d188,0,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/18/2018,330.0,15921.0,195363.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
1730,051c88f9-f3ca-4677-b652-e9e844a1d188,0,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/18/2018,330.0,15921.0,195363.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
1731,0594d708-4ac1-4ba5-858b-aadbf66d2e97,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,5/4/2020,102.0,2865.0,9465.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1732,0594d708-4ac1-4ba5-858b-aadbf66d2e97,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,5/4/2020,102.0,2865.0,9465.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1733,0594d708-4ac1-4ba5-858b-aadbf66d2e97,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,5/4/2020,102.0,2865.0,9465.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1734,0594d708-4ac1-4ba5-858b-aadbf66d2e97,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,5/4/2020,102.0,2865.0,9465.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1735,0594d708-4ac1-4ba5-858b-aadbf66d2e97,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,5/4/2020,102.0,2865.0,9465.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1736,06cfc625-081e-4426-9991-036ecd8437ac,4,Orange,0.0,Inactive,low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1737,06cfc625-081e-4426-9991-036ecd8437ac,3,Orange,0.0,Inactive,low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1738,06cfc625-081e-4426-9991-036ecd8437ac,3,Red,0.032,Active,low,very low,low,very low,high,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1739,06cfc625-081e-4426-9991-036ecd8437ac,3,Red,0.0,Inactive,low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1740,06cfc625-081e-4426-9991-036ecd8437ac,3,Yellow,0.032,Active,low,very low,low,very low,medium,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1741,06cfc625-081e-4426-9991-036ecd8437ac,3,Red,0.033,Inactive,very low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1742,06cfc625-081e-4426-9991-036ecd8437ac,3,Red,0.0,Inactive,very low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1743,06cfc625-081e-4426-9991-036ecd8437ac,3,Red,0.0,Inactive,very low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1744,06cfc625-081e-4426-9991-036ecd8437ac,2,Red,0.0,Inactive,low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1745,06cfc625-081e-4426-9991-036ecd8437ac,2,Red,0.0,Inactive,low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1746,06cfc625-081e-4426-9991-036ecd8437ac,2,Red,0.0,Inactive,low,very low,very low,very low,very low,NM,1/8/2019,25.0,439.0,10846.0,2.0,0.0,Southwest,Rural,Critical Access Hospital,Hospital
1747,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1748,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1749,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1750,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1751,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1752,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1753,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1754,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1755,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1756,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1757,079bb43f-7681-40b2-9615-a198d1964bd6,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,8/12/2018,142.0,9425.0,44277.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1758,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,7,Green,0.1,Active,very low,high,low,medium,high,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1759,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,7,Green,0.081,Active,low,high,low,low,very low,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1760,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,7,Green,0.22,Active,low,high,medium,medium,very low,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1761,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,7,Green,0.121,Active,very low,medium,low,medium,low,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1762,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,3,Green,0.113,Active,very low,low,high,medium,high,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1763,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,2,Red,0.067,Active,very low,low,high,low,low,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1764,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,2,Green,0.097,Active,very low,medium,high,medium,medium,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1765,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,2,Green,0.117,Active,very low,high,high,low,medium,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1766,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,2,Green,0.081,Active,very low,high,high,low,low,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1767,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,2,Green,0.016,Active,very low,very low,medium,very low,high,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1768,099bc1e0-31ba-4afc-ab07-70ad01bd3f9a,2,Orange,0.0,Inactive,very low,very low,very low,very low,very low,WV,7/14/2017,25.0,646.0,7849.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
1769,0a10402e-fbe4-4972-aab6-47439ede8784,1,Orange,0.033,Active,medium,high,high,very low,high,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1770,0a10402e-fbe4-4972-aab6-47439ede8784,1,Orange,0.0,Inactive,medium,very low,very low,very low,very low,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1771,0a10402e-fbe4-4972-aab6-47439ede8784,1,Orange,0.0,Inactive,high,very low,very low,very low,very low,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1772,0a10402e-fbe4-4972-aab6-47439ede8784,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1773,0a10402e-fbe4-4972-aab6-47439ede8784,1,Red,0.032,Active,medium,very low,high,very low,high,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1774,0a10402e-fbe4-4972-aab6-47439ede8784,1,Red,0.0,Inactive,low,very low,very low,very low,very low,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1775,0a10402e-fbe4-4972-aab6-47439ede8784,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1776,0a10402e-fbe4-4972-aab6-47439ede8784,1,Red,0.033,Active,medium,very low,high,very low,medium,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1777,0a10402e-fbe4-4972-aab6-47439ede8784,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1778,0a10402e-fbe4-4972-aab6-47439ede8784,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1779,0a10402e-fbe4-4972-aab6-47439ede8784,1,Red,0.033,Active,medium,low,high,very low,medium,CA,1/20/2019,267.0,13749.0,45603.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1780,0a5df824-8203-422f-81c3-ee865f0e58ef,2,Orange,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1781,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Yellow,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1782,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Orange,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1783,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Orange,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1784,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Red,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1785,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1786,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Red,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1787,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Red,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1788,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Red,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1789,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Red,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1790,0a5df824-8203-422f-81c3-ee865f0e58ef,1,Red,0.0,Inactive,low,very low,very low,very low,very low,CA,4/9/2019,113.0,3875.0,30653.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1791,0a60a287-1aef-46aa-aba8-80754e486061,1,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1792,0a60a287-1aef-46aa-aba8-80754e486061,1,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1793,0a60a287-1aef-46aa-aba8-80754e486061,1,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1794,0a60a287-1aef-46aa-aba8-80754e486061,1,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1795,0a60a287-1aef-46aa-aba8-80754e486061,0,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1796,0a60a287-1aef-46aa-aba8-80754e486061,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1797,0a60a287-1aef-46aa-aba8-80754e486061,0,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1798,0a60a287-1aef-46aa-aba8-80754e486061,1,Yellow,0.033,Active,medium,medium,high,very low,low,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1799,0a60a287-1aef-46aa-aba8-80754e486061,1,Yellow,0.097,Active,medium,high,high,very low,high,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1800,0a60a287-1aef-46aa-aba8-80754e486061,1,Yellow,0.097,Active,high,high,high,low,high,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1801,0a60a287-1aef-46aa-aba8-80754e486061,2,Orange,0.067,Active,high,medium,high,low,medium,CA,4/29/2018,313.0,15776.0,28318.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1802,0a7d177d-7b50-49be-a6be-feaf464b4ac5,2,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1803,0a7d177d-7b50-49be-a6be-feaf464b4ac5,2,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1804,0a7d177d-7b50-49be-a6be-feaf464b4ac5,2,Red,0.032,Active,low,low,medium,very low,low,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1805,0a7d177d-7b50-49be-a6be-feaf464b4ac5,2,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1806,0a7d177d-7b50-49be-a6be-feaf464b4ac5,2,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1807,0a7d177d-7b50-49be-a6be-feaf464b4ac5,3,Red,0.033,Active,very low,very low,low,very low,high,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1808,0a7d177d-7b50-49be-a6be-feaf464b4ac5,3,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1809,0a7d177d-7b50-49be-a6be-feaf464b4ac5,3,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1810,0a7d177d-7b50-49be-a6be-feaf464b4ac5,3,Red,0.032,Active,low,very low,low,very low,high,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1811,0a7d177d-7b50-49be-a6be-feaf464b4ac5,3,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1812,0a7d177d-7b50-49be-a6be-feaf464b4ac5,3,Red,0.033,Active,low,very low,low,very low,medium,MA,5/18/2018,335.0,23936.0,59417.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
1813,0a94a0db-c3c5-4e74-955e-c5617e251054,26,Orange,0.022,Active,low,low,very low,very low,high,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1814,0a94a0db-c3c5-4e74-955e-c5617e251054,26,Orange,0.032,Active,low,low,very low,very low,medium,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1815,0a94a0db-c3c5-4e74-955e-c5617e251054,26,Orange,0.048,Active,low,low,very low,very low,low,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1816,0a94a0db-c3c5-4e74-955e-c5617e251054,27,Orange,0.017,Active,low,low,very low,very low,high,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1817,0a94a0db-c3c5-4e74-955e-c5617e251054,8,Orange,0.068,Active,low,low,high,low,low,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1818,0a94a0db-c3c5-4e74-955e-c5617e251054,8,Red,0.126,Active,very low,high,medium,high,low,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1819,0a94a0db-c3c5-4e74-955e-c5617e251054,8,Green,0.177,Active,low,high,low,high,low,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1820,0a94a0db-c3c5-4e74-955e-c5617e251054,8,Green,0.233,Active,low,high,medium,high,very low,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1821,0a94a0db-c3c5-4e74-955e-c5617e251054,6,Green,0.239,Active,medium,high,medium,high,very low,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1822,0a94a0db-c3c5-4e74-955e-c5617e251054,7,Green,0.102,Active,low,high,medium,medium,medium,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1823,0a94a0db-c3c5-4e74-955e-c5617e251054,6,Yellow,0.1,Active,low,medium,medium,medium,low,NH,5/27/2017,401.0,18966.0,29214.0,6.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
1824,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1825,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1826,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1827,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1828,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1829,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1830,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1831,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1832,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1833,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1834,0c050c52-a93a-4085-aa3f-63b6f399c3b7,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,CA,9/10/2017,84.0,4158.0,34473.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
1835,0cd8ea94-2b1e-4b43-9243-fa6119dd0fce,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/4/2017,117.0,4289.0,14161.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1836,0cd8ea94-2b1e-4b43-9243-fa6119dd0fce,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/4/2017,117.0,4289.0,14161.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1837,0cd8ea94-2b1e-4b43-9243-fa6119dd0fce,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/4/2017,117.0,4289.0,14161.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
1838,0cd8ea94-2b1e-4b43-9243-fa6119dd0fce,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/4/2017,117.0,4289.0,14161.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
